word,tf-idf
binding,0.992
staff,0.9818181818181818
predicted,0.981132075471698
19,0.981132075471698
controls,0.9787234042553192
phylogenetic,0.975609756097561
diabetes,0.9743589743589745
concluded,0.972972972972973
mode,0.9714285714285714
investigated,0.9696969696969696
proven,0.9655172413793104
demographic,0.9655172413793104
validate,0.9655172413793104
day,0.961038961038961
trend,0.96
characteristics,0.9572649572649572
70,0.9523809523809524
mm,0.9523809523809524
closed,0.9523809523809524
dose,0.9523809523809524
news,0.9523809523809524
collect,0.9523809523809524
doctors,0.9523809523809524
among,0.9488372093023256
lungs,0.9473684210526316
li,0.9473684210526316
merged,0.9473684210526316
applies,0.9411764705882352
exponential,0.9411764705882352
pooled,0.9411764705882352
dominant,0.9411764705882352
z,0.9333333333333332
east,0.9333333333333332
nations,0.9333333333333332
fatality,0.9333333333333332
parents,0.9302325581395348
world,0.9291338582677166
microscopy,0.926829268292683
administered,0.9230769230769232
confirmed,0.9230769230769232
accelerate,0.9230769230769232
binds,0.9230769230769232
declare,0.9230769230769232
thin,0.9230769230769232
wondered,0.9230769230769232
logic,0.9230769230769232
equations,0.9230769230769232
wang,0.9230769230769232
variants,0.9230769230769232
targeted,0.9230769230769232
pooling,0.9230769230769232
risk,0.919093851132686
variations,0.918918918918919
effective,0.9133858267716536
french,0.9090909090909092
cohorts,0.9090909090909092
schools,0.9090909090909092
hearing,0.9090909090909092
sentiment,0.9090909090909092
discrepancies,0.9090909090909092
bmi,0.9090909090909092
compensation,0.9090909090909092
official,0.9090909090909092
reduced,0.9090909090909092
suppression,0.9090909090909092
viability,0.9090909090909092
enrich,0.9090909090909092
confident,0.9090909090909092
climate,0.9090909090909092
emergence,0.9090909090909092
ebv,0.9090909090909092
anti,0.9090909090909092
issued,0.9090909090909092
duration,0.9066666666666666
critically,0.9032258064516128
drawn,0.9032258064516128
against,0.9015544041450776
modelling,0.8979591836734694
mathematical,0.896551724137931
measures,0.896551724137931
rapid,0.8955223880597015
u,0.8888888888888888
capacity,0.8888888888888888
italian,0.8888888888888888
neutral,0.8888888888888888
proximity,0.8888888888888888
priori,0.8888888888888888
cooperation,0.8888888888888888
equitable,0.8888888888888888
serological,0.8888888888888888
attribution,0.8888888888888888
wishes,0.8888888888888888
longitudinal,0.8888888888888888
fulfill,0.8888888888888888
believed,0.8888888888888888
hypothesized,0.8888888888888888
cope,0.8888888888888888
facebook,0.8888888888888888
exposed,0.8888888888888888
proofreading,0.8888888888888888
misinterpretation,0.8888888888888888
zhang,0.8888888888888888
seeks,0.8888888888888888
cnvs,0.8888888888888888
sub,0.8888888888888888
marketing,0.8888888888888888
responsible,0.8837209302325582
conserved,0.88
95,0.88
urgent,0.88
identify,0.8783068783068783
plasma,0.8780487804878049
alpha,0.8780487804878049
treatments,0.8771929824561403
ratio,0.8732394366197183
weight,0.8732394366197183
recovery,0.8717948717948718
detected,0.8674698795180723
methodology,0.864321608040201
rna,0.8609271523178808
thank,0.8598130841121495
la,0.8571428571428571
severe,0.8571428571428571
prioritise,0.8571428571428571
smears,0.8571428571428571
temporary,0.8571428571428571
compliant,0.8571428571428571
correlating,0.8571428571428571
burden,0.8571428571428571
college,0.8571428571428571
rate,0.8571428571428571
efficiencies,0.8571428571428571
charges,0.8571428571428571
investigating,0.8571428571428571
iteration,0.8571428571428571
snowball,0.8571428571428571
british,0.8571428571428571
fantastic,0.8571428571428571
repeating,0.8571428571428571
punctuation,0.8571428571428571
economies,0.8571428571428571
patents,0.8571428571428571
evolving,0.8571428571428571
incidence”,0.8571428571428571
amplified,0.8571428571428571
meta-analyses,0.8571428571428571
